Año,CodEstablecimiento,Departamento,Depto_mupio,Sector,Area,Sexo,Grado,Nivel,Pueblo,Plan_estudios,Jornada,Resultado,Repitente,Graduando,municipio_codigo,Sector_codigo,Área_codigo,Sexo_codigo,Nivel_codigo,Pueblo_Per_codigo,Plan_Est_codigo,Jornada_Est_codigo,Resultado_F_codigo,Repitente_codigo,Graduando_codigo,Departamento_F_codigo
2024,15-01-0060-43,Baja Verapaz,1501,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,15-01-0012-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,19-11-0003-42,Zacapa,1901,Público,Urbana,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-11,1,1,2,1,5,1,1,1,2,2,19
2024,19-04-0063-45,Zacapa,1901,Privado,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-04,2,1,2,3,5,1,2,1,2,2,19
2024,02-03-0578-42,El Progreso,201,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,1,5,1,1,1,2,2,2
2024,15-04-1214-43,Baja Verapaz,1501,Público,Rural,Hombre,4,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-04,1,2,1,2,1,1,1,1,1,2,15
2024,19-04-0175-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-04,1,2,1,2,5,1,1,5,2,2,19
2024,02-01-0610-42,El Progreso,201,Público,Rural,Mujer,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-01,1,2,2,1,5,1,1,1,2,2,2
2024,19-03-0100-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-03,1,2,1,2,5,1,1,5,2,2,19
2024,02-03-0669-42,El Progreso,201,Público,Rural,Mujer,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,1,5,1,1,1,2,2,2
2024,19-01-0043-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,19-01,1,2,2,2,5,1,1,1,1,2,19
2024,19-01-1148-45,Zacapa,1901,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,3,5,1,1,1,2,2,19
2024,02-07-0513-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-07,1,2,1,2,5,1,2,1,2,2,2
2024,19-03-0947-42,Zacapa,1901,Público,Rural,Hombre,4,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-03,1,2,1,1,5,1,1,1,2,2,19
2024,15-04-0181-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,2,2,2,5,1,1,1,2,2,15
2024,02-02-0029-42,El Progreso,201,Público,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,1,2,1,5,1,1,1,2,2,2
2024,02-03-0579-42,El Progreso,201,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,1,5,1,1,1,2,2,2
2024,15-08-1599-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,5,1,1,1,2,2,15
2024,19-04-0153-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-04,1,2,1,2,5,1,1,3,2,2,19
2024,15-04-0131-42,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-04,1,2,2,1,1,1,1,1,2,2,15
2024,02-06-0146-43,El Progreso,201,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,02-06,1,2,2,2,5,1,1,3,2,2,2
2024,02-08-0397-42,El Progreso,201,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,2,1,5,1,1,1,2,2,2
2024,19-09-0292-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-09,1,1,1,3,5,1,1,3,2,2,19
2024,02-04-0454-42,El Progreso,201,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-04,1,2,1,1,5,1,1,1,2,2,2
2024,15-03-0050-42,Baja Verapaz,1501,Público,Rural,Mujer,3,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,1,1,1,1,1,2,2,15
2024,15-01-0318-43,Baja Verapaz,1501,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,1,2,5,1,1,1,2,2,15
2024,15-08-0060-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,1,1,1,1,2,2,15
2024,02-07-0160-43,El Progreso,201,Público,Urbana,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-07,1,1,1,2,5,1,1,1,2,2,2
2024,19-01-0187-43,Zacapa,1901,Privado,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,2,5,1,1,1,2,2,19
2024,19-01-0629-42,Zacapa,1901,Privado,Urbana,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,1,1,5,1,1,1,2,2,19
2024,19-06-0001-42,Zacapa,1901,Público,Rural,Mujer,4,Preprimaria,Ladino/Mestizo,Diario,Doble,Promovido,No,No,19-06,1,2,2,1,5,1,4,1,2,2,19
2024,02-04-0107-43,El Progreso,201,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-04,1,2,2,2,5,1,1,1,2,2,2
2024,15-07-0048-46,Baja Verapaz,1501,Privado,Urbana,Mujer,4,Diversificado,Ladino/Mestizo,Semipresencial,Ignorado,Promovido,No,Sí,15-07,2,1,2,4,5,4,9,1,2,1,15
2024,19-05-0199-42,Zacapa,1901,Público,Urbana,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,1,1,1,5,1,1,1,2,2,19
2024,15-03-0046-46,Baja Verapaz,1501,Público,Urbana,Mujer,5,Diversificado,Maya,Diario,Vespertina,No promovido,No,Sí,15-03,1,1,2,4,1,1,2,5,2,1,15
2024,15-08-0046-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-08,1,2,2,2,1,1,1,1,1,2,15
2024,15-04-0094-45,Baja Verapaz,1501,Público,Rural,Mujer,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-04,1,2,2,3,1,1,2,1,2,2,15
2024,15-08-0107-45,Baja Verapaz,1501,Público,Rural,Mujer,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-08,1,2,2,3,1,1,2,1,2,2,15
2024,19-01-0208-45,Zacapa,1901,Privado,Urbana,Hombre,2,Básico,Ladino/Mestizo,Semipresencial,Ignorado,Promovido,No,No,19-01,2,1,1,3,5,4,9,1,2,2,19
2024,15-04-1619-45,Baja Verapaz,1501,Público,Rural,Hombre,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-04,1,2,1,3,5,1,2,1,2,2,15
2024,02-03-0104-45,El Progreso,201,Privado,Rural,Hombre,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,2,2,1,3,5,1,1,1,2,2,2
2024,19-04-0789-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,1,5,1,1,1,2,2,19
2024,15-07-0252-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,2,2,5,1,1,1,2,2,15
2024,02-03-0058-42,El Progreso,201,Privado,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,2,2,1,1,5,1,1,1,2,2,2
2024,19-02-0090-43,Zacapa,1901,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,2,2,2,5,1,1,1,2,2,19
2024,19-10-1009-46,Zacapa,1901,Cooperativa,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,Sí,19-10,4,1,2,4,5,1,2,1,2,1,19
2024,02-07-0049-40,El Progreso,201,Público,Rural,Hombre,3,Preprimaria,Ladino/Mestizo,Diario,Ignorado,Promovido,No,No,02-07,1,2,1,1,5,1,9,1,2,2,2
2024,15-08-0211-43,Baja Verapaz,1501,Público,Rural,Hombre,2,Primaria,Maya,Diario,Matutina,No promovido,Sí,No,15-08,1,2,1,2,1,1,1,5,1,2,15
2024,19-01-1033-42,Zacapa,1901,Público,Rural,Mujer,1,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,2,1,5,1,1,1,2,2,19
2024,15-04-0060-43,Baja Verapaz,1501,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,2,1,2,5,1,1,1,2,2,15
2024,19-04-0056-43,Zacapa,1901,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,2,5,1,1,1,2,2,19
2024,15-07-0241-43,Baja Verapaz,1501,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,2,5,1,1,1,2,2,15
2024,15-03-0124-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,1,2,1,1,1,1,2,2,15
2024,19-09-0269-43,Zacapa,1901,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,2,2,2,5,1,1,1,2,2,19
2024,02-05-0282-42,El Progreso,201,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-05,1,2,1,1,5,1,1,1,2,2,2
2024,19-04-0035-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,1,5,1,1,1,2,2,19
2024,15-01-0311-43,Baja Verapaz,1501,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,2,2,5,1,1,1,2,2,15
2024,19-02-0087-42,Zacapa,1901,Público,Urbana,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,1,2,1,5,1,1,1,2,2,19
2024,02-04-0018-45,El Progreso,201,Público,Rural,Mujer,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-04,1,2,2,3,5,1,2,1,2,2,2
2024,15-08-2059-43,Baja Verapaz,1501,Privado,Urbana,Mujer,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,2,1,2,2,1,1,1,1,2,2,15
2024,19-01-1158-42,Zacapa,1901,Público,Rural,Mujer,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,2,1,5,1,1,1,2,2,19
2024,15-03-1952-42,Baja Verapaz,1501,Público,Urbana,Mujer,4,Preprimaria,Maya,Diario,Matutina,Retirado,No,No,15-03,1,1,2,1,1,1,1,3,2,2,15
2024,19-09-0262-43,Zacapa,1901,Público,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,1,1,2,5,1,1,1,2,2,19
2024,19-04-0056-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-04,1,2,2,2,5,1,1,5,2,2,19
2024,19-02-0090-43,Zacapa,1901,Público,Rural,Hombre,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-02,1,2,1,2,5,1,1,1,2,2,19
2024,15-07-0241-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,2,2,5,1,1,1,2,2,15
2024,19-04-0164-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-04,1,2,2,2,5,1,1,5,2,2,19
2024,15-01-1964-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,2,2,2,5,1,2,1,2,2,15
2024,19-09-0283-43,Zacapa,1901,Público,Rural,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-09,1,2,2,2,5,1,1,1,2,2,19
2024,02-02-0048-43,El Progreso,201,Público,Rural,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,2,2,2,5,1,1,1,2,2,2
2024,19-01-0016-43,Zacapa,1901,Privado,Urbana,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,2,5,1,1,1,2,2,19
2024,15-08-0051-43,Baja Verapaz,1501,Público,Rural,Mujer,5,Primaria,Maya,Diario,Matutina,Retirado,No,No,15-08,1,2,2,2,1,1,1,3,2,2,15
2024,15-03-0099-43,Baja Verapaz,1501,Público,Urbana,Mujer,6,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,1,2,2,1,1,1,1,2,2,15
2024,15-08-0065-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,1,1,1,1,2,2,15
2024,02-08-0219-43,El Progreso,201,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,1,2,5,1,1,1,2,2,2
2024,15-02-0082-43,Baja Verapaz,1501,Público,Rural,Mujer,1,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,2,2,1,1,1,1,2,2,15
2024,15-08-0280-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-08,1,2,2,2,1,1,1,1,1,2,15
2024,15-04-0061-43,Baja Verapaz,1501,Público,Rural,Mujer,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-04,1,2,2,2,5,1,1,1,2,2,15
2024,19-06-0223-43,Zacapa,1901,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,No,No,19-06,1,2,1,2,5,1,1,5,2,2,19
2024,02-03-0018-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,1,2,5,1,1,1,2,2,2
2024,15-01-0083-45,Baja Verapaz,1501,Público,Rural,Hombre,1,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,2,1,3,5,1,2,1,2,2,15
2024,19-01-0008-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-01,1,1,2,2,5,1,1,3,2,2,19
2024,15-02-0361-45,Baja Verapaz,1501,Cooperativa,Rural,Mujer,3,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-02,4,2,2,3,1,1,2,1,2,2,15
2024,19-01-0023-43,Zacapa,1901,Público,Rural,Hombre,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,2,5,1,1,1,2,2,19
2024,02-08-0215-43,El Progreso,201,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-08,1,2,1,2,5,1,1,1,2,2,2
2024,19-07-0228-43,Zacapa,1901,Público,Urbana,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,19-07,1,1,2,2,5,1,1,5,1,2,19
2024,19-01-1158-42,Zacapa,1901,Público,Rural,Hombre,2,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,1,1,5,1,1,1,2,2,19
2024,15-08-2184-42,Baja Verapaz,1501,Privado,Rural,Mujer,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,2,2,2,1,1,1,1,1,2,2,15
2024,02-05-0126-43,El Progreso,201,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-05,1,2,2,2,5,1,1,1,2,2,2
2024,02-03-0049-45,El Progreso,201,Público,Rural,Mujer,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-03,1,2,2,3,5,1,2,1,2,2,2
2024,19-01-0078-46,Zacapa,1901,Público,Urbana,Hombre,4,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,19-01,1,1,1,4,5,1,2,1,2,2,19
2024,19-04-0009-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,2,5,1,1,1,2,2,19
2024,15-03-0030-43,Baja Verapaz,1501,Público,Rural,Mujer,4,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,2,2,1,1,1,1,2,2,15
2024,19-05-0892-42,Zacapa,1901,Público,Rural,Hombre,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,19-05,1,2,1,1,5,1,1,3,2,2,19
2024,15-08-2185-43,Baja Verapaz,1501,Privado,Rural,Hombre,2,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,2,2,1,2,1,1,1,1,2,2,15
2024,15-03-2064-41,Baja Verapaz,1501,Público,Rural,Hombre,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-03,1,2,1,1,1,1,1,1,2,2,15
2024,19-05-0213-45,Zacapa,1901,Público,Urbana,Mujer,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,1,2,3,5,1,1,1,2,2,19
2024,19-04-0130-42,Zacapa,1901,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,1,1,5,1,1,1,2,2,19
2024,15-08-0092-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,2,1,1,1,1,2,2,15
2024,02-02-0240-43,El Progreso,201,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-02,1,2,1,2,5,1,1,1,2,2,2
2024,15-01-0052-46,Baja Verapaz,1501,Privado,Urbana,Mujer,5,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,Sí,15-01,2,1,2,4,5,1,2,1,2,1,15
2024,15-08-0066-43,Baja Verapaz,1501,Público,Rural,Hombre,3,Primaria,Maya,Diario,Matutina,Retirado,No,No,15-08,1,2,1,2,1,1,1,3,2,2,15
2024,19-09-0264-43,Zacapa,1901,Público,Rural,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,No promovido,Sí,No,19-09,1,2,1,2,5,1,1,5,1,2,19
2024,19-01-0355-45,Zacapa,1901,Público,Urbana,Mujer,3,Básico,Maya,Diario,Vespertina,Retirado,No,No,19-01,1,1,2,3,1,1,2,3,2,2,19
2024,19-10-1009-46,Zacapa,1901,Cooperativa,Urbana,Mujer,6,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,No,Sí,19-10,4,1,2,4,5,1,2,1,2,1,19
2024,02-07-0513-43,El Progreso,201,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-07,1,2,2,2,5,1,2,1,2,2,2
2024,15-06-0005-45,Baja Verapaz,1501,Público,Urbana,Mujer,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-06,1,1,2,3,5,1,1,1,2,2,15
2024,02-07-0169-43,El Progreso,201,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,02-07,1,2,1,2,5,1,1,3,2,2,2
2024,19-04-0595-43,Zacapa,1901,Público,Urbana,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,1,1,2,5,1,1,1,2,2,19
2024,19-01-0344-43,Zacapa,1901,Público,Rural,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,2,2,2,5,1,1,1,2,2,19
2024,19-01-0084-45,Zacapa,1901,Público,Urbana,Hombre,2,Básico,Ladino/Mestizo,Diario,Doble,Promovido,No,No,19-01,1,1,1,3,5,1,4,1,2,2,19
2024,15-07-0239-43,Baja Verapaz,1501,Público,Rural,Hombre,5,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,2,5,1,1,1,2,2,15
2024,15-01-1352-42,Baja Verapaz,1501,Público,Rural,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,2,2,1,5,1,1,1,2,2,15
2024,02-01-0562-46,El Progreso,201,Privado,Urbana,Hombre,5,Diversificado,Ladino/Mestizo,Diario,Matutina,Promovido,No,Sí,02-01,2,1,1,4,5,1,1,1,2,1,2
2024,02-03-0065-43,El Progreso,201,Público,Rural,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,2,5,1,1,1,2,2,2
2024,19-04-0147-43,Zacapa,1901,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-04,1,2,2,2,5,1,1,1,2,2,19
2024,15-01-0048-45,Baja Verapaz,1501,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,1,3,5,1,1,1,2,2,15
2024,02-01-0551-45,El Progreso,201,Público,Rural,Mujer,2,Básico,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,02-01,1,2,2,3,5,1,2,1,2,2,2
2024,02-03-0150-46,El Progreso,201,Privado,Rural,Mujer,4,Diversificado,Ladino/Mestizo,Semipresencial,Ignorado,Promovido,No,Sí,02-03,2,2,2,4,5,4,9,1,2,1,2
2024,19-05-0029-43,Zacapa,1901,Privado,Urbana,Mujer,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,2,1,2,2,5,1,1,1,2,2,19
2024,19-07-0244-45,Zacapa,1901,Público,Urbana,Mujer,2,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-07,1,1,2,3,5,1,1,1,2,2,19
2024,15-02-0087-43,Baja Verapaz,1501,Público,Rural,Hombre,2,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,1,2,1,1,1,1,2,2,15
2024,19-01-0012-43,Zacapa,1901,Público,Urbana,Mujer,1,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,2,2,5,1,1,1,2,2,19
2024,19-01-0139-45,Zacapa,1901,Privado,Urbana,Mujer,3,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,2,1,2,3,5,1,1,1,2,2,19
2024,15-08-0067-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,2,2,1,1,1,1,2,2,15
2024,15-02-0075-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Promovido,Sí,No,15-02,1,2,2,2,1,1,1,1,1,2,15
2024,15-01-0086-45,Baja Verapaz,1501,Público,Urbana,Hombre,1,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-01,1,1,1,3,1,1,2,1,2,2,15
2024,02-01-0229-42,El Progreso,201,Privado,Urbana,Mujer,6,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-01,2,1,2,1,5,1,1,1,2,2,2
2024,15-02-0114-45,Baja Verapaz,1501,Privado,Rural,Hombre,3,Básico,Maya,Diario,Vespertina,Promovido,No,No,15-02,2,2,1,3,1,1,2,1,2,2,15
2024,15-08-1599-43,Baja Verapaz,1501,Público,Rural,Mujer,3,Primaria,Maya,Diario,Matutina,Retirado,No,No,15-08,1,2,2,2,1,1,1,3,2,2,15
2024,15-01-0071-43,Baja Verapaz,1501,Público,Urbana,Mujer,6,Primaria,Ladino/Mestizo,Diario,Matutina,Retirado,No,No,15-01,1,1,2,2,5,1,1,3,2,2,15
2024,15-07-0024-42,Baja Verapaz,1501,Público,Rural,Hombre,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-07,1,2,1,1,5,1,1,1,2,2,15
2024,19-05-0201-43,Zacapa,1901,Público,Urbana,Hombre,2,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-05,1,1,1,2,5,1,1,1,2,2,19
2024,15-01-0071-43,Baja Verapaz,1501,Público,Urbana,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,15-01,1,1,2,2,5,1,1,1,2,2,15
2024,02-06-0146-43,El Progreso,201,Público,Rural,Hombre,3,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,Sí,No,02-06,1,2,1,2,5,1,1,1,1,2,2
2024,15-08-1249-43,Baja Verapaz,1501,Público,Rural,Hombre,2,Primaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,2,1,1,1,1,2,2,15
2024,02-03-0007-42,El Progreso,201,Público,Rural,Mujer,5,Preprimaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-03,1,2,2,1,5,1,1,1,2,2,2
2024,15-08-0025-42,Baja Verapaz,1501,Público,Rural,Hombre,6,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-08,1,2,1,1,1,1,1,1,2,2,15
2024,19-01-0072-45,Zacapa,1901,Público,Urbana,Hombre,1,Básico,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,19-01,1,1,1,3,5,1,1,1,2,2,19
2024,19-10-1009-46,Zacapa,1901,Cooperativa,Urbana,Hombre,6,Diversificado,Ladino/Mestizo,Diario,Vespertina,Promovido,Sí,Sí,19-10,4,1,1,4,5,1,2,1,1,1,19
2024,15-02-1750-42,Baja Verapaz,1501,Público,Rural,Hombre,5,Preprimaria,Maya,Diario,Matutina,Promovido,No,No,15-02,1,2,1,1,1,1,1,1,2,2,15
2024,02-04-0110-43,El Progreso,201,Público,Rural,Mujer,4,Primaria,Ladino/Mestizo,Diario,Matutina,Promovido,No,No,02-04,1,2,2,2,5,1,1,1,2,2,2
2024,15-01-1524-43,Baja Verapaz,1501,Público,Urbana,Hombre,6,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,1,1,2,5,1,2,1,2,2,15
2024,15-01-0019-43,Baja Verapaz,1501,Público,Urbana,Hombre,1,Primaria,Ladino/Mestizo,Diario,Vespertina,Promovido,No,No,15-01,1,1,1,2,5,1,2,1,2,2,15
